11461	11577	17	43	65840	11	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
11461	11577	17	43	66054	8	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
11461	11577	17	43	66268	5	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
11461	11577	17	43	66482	2	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
11461	11669	17	43	65626	14	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
11461	11669	17	43	65840	11	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
11461	11669	17	43	66054	8	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
11461	11669	17	43	66268	5	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
11461	11669	17	43	66482	2	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
11903	11915	17	44	65626	14	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
11903	11915	17	44	65840	11	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
11903	11915	17	44	66054	8	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
11903	11915	17	44	66268	5	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
11903	11915	17	44	66482	2	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
12642	12653	20	49	65412	17	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
12642	12653	20	49	65626	14	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
12642	12653	20	49	65840	11	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
12642	12653	20	49	66054	8	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
12642	12653	20	49	66268	5	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
12642	12653	20	49	66482	2	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13510	13626	20	51	65412	17	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13510	13626	20	51	65626	14	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13510	13626	20	51	65840	11	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13510	13626	20	51	66054	8	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13510	13626	20	51	66268	5	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13510	13626	20	51	66482	2	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13510	13718	20	51	65412	17	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13510	13718	20	51	65626	14	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13510	13718	20	51	65840	11	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13510	13718	20	51	66054	8	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13510	13718	20	51	66268	5	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13510	13718	20	51	66482	2	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13952	13964	20	52	65412	17	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13952	13964	20	52	65626	14	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13952	13964	20	52	65840	11	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13952	13964	20	52	66054	8	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13952	13964	20	52	66268	5	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
13952	13964	20	52	66482	2	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
14691	14702	23	57	65198	20	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
14691	14702	23	57	65412	17	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
14691	14702	23	57	65626	14	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
14691	14702	23	57	65840	11	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
14691	14702	23	57	66054	8	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
14691	14702	23	57	66268	5	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
14691	14702	23	57	66482	2	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
15559	15675	23	59	65198	20	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
15559	15675	23	59	65412	17	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
15559	15675	23	59	65626	14	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
15559	15675	23	59	65840	11	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
15559	15675	23	59	66054	8	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
15559	15675	23	59	66268	5	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
15559	15675	23	59	66482	2	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
15559	15767	23	59	65198	20	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
15559	15767	23	59	65412	17	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
15559	15767	23	59	65626	14	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
15559	15767	23	59	65840	11	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
15559	15767	23	59	66054	8	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
15559	15767	23	59	66268	5	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
15559	15767	23	59	66482	2	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16001	16013	23	60	65198	20	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16001	16013	23	60	65412	17	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16001	16013	23	60	65626	14	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16001	16013	23	60	65840	11	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16001	16013	23	60	66054	8	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16001	16013	23	60	66268	5	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16001	16013	23	60	66482	2	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16740	16751	26	65	64984	23	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16740	16751	26	65	65198	20	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16740	16751	26	65	65412	17	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16740	16751	26	65	65626	14	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16740	16751	26	65	65840	11	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16740	16751	26	65	66054	8	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16740	16751	26	65	66268	5	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
16740	16751	26	65	66482	2	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
17608	17724	26	67	64984	23	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
17608	17724	26	67	65198	20	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
17608	17724	26	67	65412	17	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
17608	17724	26	67	65626	14	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
17608	17724	26	67	65840	11	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
17608	17724	26	67	66054	8	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
17608	17724	26	67	66268	5	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
17608	17724	26	67	66482	2	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
17608	17816	26	67	64984	23	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
17608	17816	26	67	65198	20	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
17608	17816	26	67	65412	17	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
17608	17816	26	67	65626	14	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
17608	17816	26	67	65840	11	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
17608	17816	26	67	66054	8	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
17608	17816	26	67	66268	5	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
17608	17816	26	67	66482	2	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18050	18062	26	68	64984	23	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18050	18062	26	68	65198	20	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18050	18062	26	68	65412	17	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18050	18062	26	68	65626	14	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18050	18062	26	68	65840	11	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18050	18062	26	68	66054	8	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18050	18062	26	68	66268	5	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18050	18062	26	68	66482	2	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18789	18800	29	73	64770	26	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18789	18800	29	73	64984	23	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18789	18800	29	73	65198	20	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18789	18800	29	73	65412	17	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18789	18800	29	73	65626	14	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18789	18800	29	73	65840	11	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18789	18800	29	73	66054	8	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18789	18800	29	73	66268	5	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
18789	18800	29	73	66482	2	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
19657	19773	29	75	64770	26	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
19657	19773	29	75	64984	23	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
19657	19773	29	75	65198	20	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
19657	19773	29	75	65412	17	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
19657	19773	29	75	65626	14	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
19657	19773	29	75	65840	11	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
19657	19773	29	75	66054	8	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
19657	19773	29	75	66268	5	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
19657	19773	29	75	66482	2	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
19657	19865	29	75	64770	26	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
19657	19865	29	75	64984	23	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
19657	19865	29	75	65198	20	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
19657	19865	29	75	65412	17	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
19657	19865	29	75	65626	14	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
19657	19865	29	75	65840	11	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
19657	19865	29	75	66054	8	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
19657	19865	29	75	66268	5	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
19657	19865	29	75	66482	2	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20099	20111	29	76	64770	26	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20099	20111	29	76	64984	23	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20099	20111	29	76	65198	20	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20099	20111	29	76	65412	17	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20099	20111	29	76	65626	14	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20099	20111	29	76	65840	11	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20099	20111	29	76	66054	8	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20099	20111	29	76	66268	5	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20099	20111	29	76	66482	2	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20838	20849	32	81	64556	29	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20838	20849	32	81	64770	26	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20838	20849	32	81	64984	23	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20838	20849	32	81	65198	20	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20838	20849	32	81	65412	17	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
20838	20849	32	81	65626	14	234	0xbb9bc244d798123fde783fcc1c72d3bb8c189413	0xbb9bc244d798123fde783fcc1c72d3bb8c189413
